Group 44
Average similarity: 56.24

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
30.8036538461538	    0.00	    1.03	   1.25	  15.03	    2.94	15.36
21.5752941176471	    0.47	    1.28	   0.99	   1.34	    2.33	17.69
19.5253846153846	    0.00	    0.77	   0.94	   0.87	    2.22	19.90
9.75530612244898	    1.55	    0.81	   0.89	  15.25	    2.10	22.00
21.1221428571429	    0.71	    1.24	   0.87	   1.14	    2.05	24.05
8.99	    0.00	    0.71	   0.87	   0.87	    2.05	26.10
36.111	    0.70	    0.00	   0.82	   0.87	    1.94	28.04
26.7885915492958	    2.23	    1.57	   0.80	   1.06	    1.89	29.93
10.471875	    0.66	    0.69	   0.80	   2.46	    1.87	31.80
10.692	    0.00	    0.66	   0.79	   0.87	    1.85	33.64
8.54566666666667	    0.61	    0.00	   0.76	   0.87	    1.79	35.43
17.6253333333333	    0.37	    0.62	   0.75	   1.24	    1.77	37.20
14.0566666666667	    0.34	    0.62	   0.74	   1.25	    1.74	38.94
19.2089189189189	    0.52	    1.10	   0.72	   0.97	    1.70	40.64
15.3033333333333	    0.00	    0.58	   0.70	   0.87	    1.63	42.27
27.6873684210526	    0.56	    0.00	   0.69	   0.87	    1.63	43.90
36.9133333333333	    0.58	    0.00	   0.69	   0.87	    1.62	45.52
37.0488	    0.55	    0.00	   0.68	   0.87	    1.61	47.13
19.0516666666667	    0.31	    0.86	   0.67	   1.45	    1.58	48.71
15.2082352941176	    0.31	    0.85	   0.67	   1.38	    1.56	50.27
9.693125	    0.43	    0.94	   0.65	   1.17	    1.53	51.80
17.9564705882353	    0.39	    0.89	   0.64	   1.13	    1.51	53.30
21.3482051282051	    0.00	    0.51	   0.63	   0.87	    1.49	54.79
13.797380952381	    0.52	    0.42	   0.63	   1.05	    1.48	56.27
20.8413333333333	    0.44	    0.51	   0.62	   0.99	    1.45	57.72
16.2865	    0.48	    0.85	   0.60	   1.11	    1.40	59.13
16.3974358974359	    1.79	    2.26	   0.58	   1.56	    1.35	60.48
11.8188888888889	    0.00	    0.47	   0.57	   0.87	    1.34	61.83
36.28	    0.46	    0.00	   0.57	   0.87	    1.33	63.15
8.51615384615385	    0.48	    0.00	   0.56	   0.87	    1.33	64.48
19.8613793103448	    0.71	    0.32	   0.56	   1.30	    1.32	65.80
12.6674074074074	    0.00	    0.47	   0.56	   0.87	    1.32	67.12
16.7157142857143	    0.41	    0.44	   0.54	   0.93	    1.26	68.37
20.361875	    0.42	    0.00	   0.53	   0.87	    1.24	69.61
11.0493181818182	    0.43	    0.35	   0.52	   1.03	    1.23	70.84
12.7288235294118	    0.43	    0.00	   0.51	   0.87	    1.19	72.03
19.14	    0.00	    0.41	   0.50	   0.87	    1.18	73.21
20.8027027027027	    0.98	    1.31	   0.49	   1.19	    1.16	74.37
37.1066666666667	    0.39	    0.00	   0.49	   0.87	    1.14	75.51
13.261724137931	    0.39	    0.27	   0.47	   1.14	    1.11	76.62
22.5944444444445	    0.38	    0.35	   0.47	   0.96	    1.10	77.71
20.568	    0.46	    0.83	   0.46	   1.36	    1.07	78.79
19.7226829268293	    2.08	    2.46	   0.45	   2.03	    1.07	79.85
15.375625	    0.26	    0.63	   0.45	   1.18	    1.07	80.92
19.9726923076923	    0.00	    0.36	   0.44	   0.87	    1.03	81.94
20.5108620689655	    1.09	    1.45	   0.43	   2.91	    1.01	82.96
16.9747058823529	    0.25	    0.60	   0.43	   1.16	    1.01	83.97
19.6197619047619	    0.97	    0.81	   0.42	   1.30	    0.98	84.95
13.1813333333333	    0.33	    0.00	   0.39	   0.87	    0.91	85.86
37.0081818181818	    0.31	    0.00	   0.39	   0.87	    0.91	86.77
15.7421917808219	    1.04	    0.72	   0.38	   2.34	    0.89	87.66
18.2241176470588	    0.31	    0.27	   0.38	   0.98	    0.89	88.55
13.8641666666667	    0.00	    0.31	   0.37	   0.87	    0.86	89.41
13.388	    0.30	    0.00	   0.36	   0.87	    0.84	90.25

Groups 46  &  38
Average dissimilarity = 73.71

	Group 46	Group 38	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
15.4576923076923	    0.40	    3.00	   2.82	  29.55	    3.83	 3.83
20.361875	    2.26	    0.00	   2.50	   2.51	    3.39	 7.22
16.3974358974359	    0.00	    2.26	   2.47	   7.21	    3.35	10.57
15.6227272727273	    1.62	    0.00	   1.76	  19.63	    2.39	12.96
21.5752941176471	    0.00	    1.28	   1.39	   5.45	    1.89	14.85
8.06111111111111	    1.16	    0.00	   1.32	   0.87	    1.79	16.64
23.5177777777778	    1.16	    0.00	   1.29	   1.50	    1.75	18.39
23.2525	    1.11	    0.00	   1.25	   1.24	    1.69	20.08
20.8027027027027	    0.18	    1.31	   1.23	   3.88	    1.67	21.75
19.6651428571429	    0.00	    1.11	   1.20	  11.81	    1.63	23.39
21.405	    1.07	    0.00	   1.16	  12.82	    1.58	24.97
14.6988	    0.00	    1.05	   1.14	  10.38	    1.55	26.51
20.5108620689655	    0.40	    1.45	   1.14	  12.93	    1.55	28.06
15.538	    0.97	    0.00	   1.06	   6.09	    1.44	29.50
38.5183870967742	    1.02	    0.00	   1.06	   0.87	    1.44	30.94
37.5636363636364	    1.00	    0.00	   1.04	   0.87	    1.42	32.35
20.4546666666667	    0.94	    0.00	   1.03	   3.25	    1.40	33.76
33.6365517241379	    0.98	    0.00	   1.02	   0.87	    1.39	35.14
22.5507692307692	    0.00	    0.89	   0.97	   5.39	    1.32	36.46
17.9564705882353	    0.00	    0.89	   0.97	   4.65	    1.31	37.77
21.4994285714286	    0.89	    0.00	   0.96	   7.17	    1.30	39.07
21.1221428571429	    0.86	    1.24	   0.96	   1.85	    1.30	40.37
15.2082352941176	    0.00	    0.85	   0.92	   5.59	    1.25	41.63
22.16	    0.81	    0.00	   0.91	   1.25	    1.23	42.86
20.568	    0.00	    0.83	   0.91	   2.95	    1.23	44.09
37.0488	    0.84	    0.00	   0.90	   2.81	    1.22	45.31
19.6197619047619	    0.81	    0.81	   0.88	   3.01	    1.19	46.50
19.7226829268293	    1.65	    2.46	   0.88	   5.13	    1.19	47.69
22.424	    0.76	    0.00	   0.86	   0.87	    1.17	48.86
21.09	    0.76	    0.00	   0.86	   0.87	    1.17	50.03
19.5253846153846	    0.00	    0.77	   0.85	   0.86	    1.15	51.18
22.768947368421	    0.74	    0.00	   0.79	   3.26	    1.08	52.26
8.99	    0.00	    0.71	   0.78	   0.86	    1.06	53.32
15.695	    0.69	    0.00	   0.78	   1.17	    1.05	54.37
10.471875	    0.00	    0.69	   0.76	   2.60	    1.03	55.40
19.2089189189189	    0.43	    1.10	   0.74	   7.82	    1.00	56.40
8.47375	    0.68	    0.00	   0.71	   0.87	    0.96	57.36
10.692	    0.00	    0.66	   0.71	   0.86	    0.96	58.32
21.2123809523809	    0.65	    0.00	   0.70	   6.17	    0.95	59.27
15.375625	    0.00	    0.63	   0.69	  19.49	    0.93	60.21
17.6253333333333	    0.55	    0.62	   0.68	   0.96	    0.92	61.13
19.0516666666667	    0.23	    0.86	   0.68	   2.52	    0.92	62.04
14.0566666666667	    0.60	    0.62	   0.67	   5.79	    0.91	62.95
18.2241176470588	    0.87	    0.27	   0.66	   1.56	    0.90	63.85
16.9747058823529	    0.00	    0.60	   0.66	  11.74	    0.89	64.74
23.44	    0.56	    0.00	   0.64	   0.87	    0.86	65.60
15.3033333333333	    0.27	    0.58	   0.63	   1.66	    0.85	66.46
17.325	    0.58	    0.29	   0.62	   1.24	    0.84	67.29
8.90476190476191	    0.58	    0.00	   0.60	   0.87	    0.82	68.11
26.7885915492958	    1.43	    1.57	   0.58	   3.40	    0.79	68.90
13.7290677966102	    0.20	    0.73	   0.58	   6.28	    0.79	69.69
22.9871428571429	    0.53	    0.00	   0.57	   4.52	    0.78	70.47
16.2865	    0.33	    0.85	   0.57	  11.98	    0.78	71.24
21.3482051282051	    0.00	    0.51	   0.57	   0.86	    0.77	72.01
24.6694736842105	    0.52	    0.00	   0.56	  14.02	    0.77	72.78
23.0741666666667	    0.52	    0.00	   0.56	  16.30	    0.76	73.54
20.8413333333333	    0.00	    0.51	   0.56	   0.86	    0.76	74.31
18.295	    0.51	    0.00	   0.53	   0.87	    0.73	75.03
20.2579411764706	    0.48	    0.00	   0.53	  31.38	    0.71	75.74
16.8514285714286	    0.00	    0.47	   0.52	  16.99	    0.70	76.44
11.8188888888889	    0.00	    0.47	   0.51	   0.86	    0.70	77.14
12.6674074074074	    0.22	    0.47	   0.51	   1.64	    0.69	77.83
13.8641666666667	    0.55	    0.31	   0.48	   1.37	    0.66	78.48
16.7157142857143	    0.00	    0.44	   0.48	   0.86	    0.65	79.13
9.693125	    0.52	    0.94	   0.45	   2.08	    0.62	79.75
13.797380952381	    0.30	    0.42	   0.45	   3.20	    0.61	80.36
29.0286666666667	    0.41	    0.00	   0.45	   8.30	    0.61	80.97
19.14	    0.15	    0.41	   0.45	   1.32	    0.61	81.58
19.8613793103448	    0.71	    0.32	   0.45	   1.14	    0.60	82.19
9.75530612244898	    0.41	    0.81	   0.44	   3.53	    0.59	82.78
34.2623076923077	    0.42	    0.00	   0.44	   0.87	    0.59	83.37
24.5908333333333	    0.39	    0.00	   0.43	   3.19	    0.58	83.95
21.8233333333333	    0.38	    0.00	   0.41	   3.60	    0.56	84.51
30.8036538461538	    1.41	    1.03	   0.40	   3.85	    0.55	85.06
19.9726923076923	    0.37	    0.36	   0.39	  18.73	    0.53	85.58
11.0493181818182	    0.00	    0.35	   0.38	   0.86	    0.52	86.10
22.5944444444445	    0.53	    0.35	   0.37	   1.55	    0.51	86.61
27.6873684210526	    0.32	    0.00	   0.36	   6.05	    0.48	87.09
14.25	    0.32	    0.00	   0.35	   3.27	    0.48	87.57
23.3945454545455	    0.33	    0.00	   0.35	   0.87	    0.47	88.04
13.24	    0.07	    0.28	   0.31	   1.11	    0.42	88.46
11.8472727272727	    0.29	    0.00	   0.30	   0.87	    0.41	88.87
28.0072727272727	    0.26	    0.00	   0.30	   0.87	    0.41	89.28
28.7628571428571	    0.26	    0.00	   0.30	   0.87	    0.41	89.68
22.1116666666667	    0.29	    0.00	   0.30	   0.87	    0.40	90.08

Groups 10  &  38
Average dissimilarity = 57.57

	Group 10	Group 38	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
33.6365517241379	    2.29	    0.00	   3.10	  10.77	    5.38	 5.38
38.5183870967742	    2.23	    0.00	   3.01	   9.50	    5.23	10.61
26.7885915492958	    3.31	    1.57	   2.45	   1.75	    4.25	14.86
19.2089189189189	    0.00	    1.10	   1.50	   9.93	    2.61	17.48
37.5636363636364	    0.98	    0.00	   1.44	   0.87	    2.50	19.97
16.3974358974359	    1.25	    2.26	   1.39	   3.33	    2.42	22.39
19.7226829268293	    1.46	    2.46	   1.38	   3.37	    2.39	24.78
9.693125	    0.00	    0.94	   1.28	   5.16	    2.23	27.01
30.8036538461538	    0.93	    1.03	   1.28	   4.37	    2.22	29.22
17.9564705882353	    0.00	    0.89	   1.22	   4.32	    2.11	31.34
20.8027027027027	    0.45	    1.31	   1.21	   1.46	    2.11	33.45
19.0516666666667	    0.00	    0.86	   1.17	   7.66	    2.03	35.48
21.5752941176471	    0.46	    1.28	   1.17	   1.31	    2.02	37.50
15.2082352941176	    0.00	    0.85	   1.16	   5.06	    2.02	39.52
20.568	    0.00	    0.83	   1.14	   2.85	    1.98	41.50
37.0736363636364	    0.86	    0.00	   1.09	   0.87	    1.89	43.39
19.5253846153846	    0.00	    0.77	   1.07	   0.86	    1.85	45.24
21.1221428571429	    0.72	    1.24	   1.04	   1.15	    1.81	47.05
20.361875	    0.80	    0.00	   1.01	   0.87	    1.75	48.80
8.99	    0.26	    0.71	   0.98	   1.09	    1.70	50.50
10.471875	    0.00	    0.69	   0.95	   2.52	    1.66	52.16
19.6651428571429	    0.45	    1.11	   0.95	   1.20	    1.65	53.80
15.4576923076923	    2.28	    3.00	   0.95	   2.00	    1.65	55.45
8.47375	    0.62	    0.00	   0.91	   0.87	    1.58	57.03
11.8472727272727	    0.61	    0.00	   0.91	   0.87	    1.57	58.60
10.692	    0.00	    0.66	   0.88	   0.86	    1.54	60.14
15.375625	    0.00	    0.63	   0.86	  10.97	    1.50	61.64
17.6253333333333	    0.26	    0.62	   0.85	   1.31	    1.47	63.11
14.0566666666667	    0.00	    0.62	   0.83	   0.86	    1.44	64.55
34.2623076923077	    0.65	    0.00	   0.82	   0.87	    1.43	65.98
16.9747058823529	    0.00	    0.60	   0.82	   9.01	    1.43	67.41
9.75530612244898	    0.58	    0.81	   0.82	   1.85	    1.42	68.83
8.90476190476191	    0.65	    0.00	   0.82	   0.87	    1.42	70.25
15.3033333333333	    0.00	    0.58	   0.78	   0.86	    1.36	71.61
16.2865	    0.28	    0.85	   0.76	   2.07	    1.32	72.93
17.4094262295082	    0.44	    1.03	   0.76	   1.21	    1.32	74.25
19.6197619047619	    0.48	    0.81	   0.74	   1.24	    1.29	75.54
21.3482051282051	    0.00	    0.51	   0.71	   0.86	    1.24	76.78
20.8413333333333	    0.00	    0.51	   0.71	   0.86	    1.23	78.01
11.8188888888889	    0.48	    0.47	   0.66	   0.88	    1.14	79.15
16.8514285714286	    0.00	    0.47	   0.65	  10.66	    1.13	80.27
12.6674074074074	    0.00	    0.47	   0.63	   0.86	    1.10	81.37
16.7157142857143	    0.00	    0.44	   0.60	   0.86	    1.03	82.40
13.797380952381	    0.36	    0.42	   0.57	   1.01	    0.99	83.39
19.14	    0.00	    0.41	   0.57	   0.86	    0.99	84.38
13.261724137931	    0.40	    0.27	   0.56	   1.11	    0.97	85.35
20.5108620689655	    1.13	    1.45	   0.51	   0.99	    0.88	86.23
19.9726923076923	    0.00	    0.36	   0.49	   0.86	    0.86	87.09
22.5944444444445	    0.00	    0.35	   0.48	   0.86	    0.83	87.93
24.26	    0.38	    0.00	   0.48	   0.87	    0.83	88.75
11.0493181818182	    0.00	    0.35	   0.48	   0.86	    0.83	89.58
22.6261111111111	    0.35	    0.00	   0.44	   0.87	    0.77	90.35

Groups 9  &  38
Average dissimilarity = 60.52

	 Group 9	Group 38	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
16.3974358974359	    0.29	    2.26	   2.41	   4.27	    3.98	 3.98
15.4576923076923	    1.05	    3.00	   2.38	   3.61	    3.94	 7.92
21.4994285714286	    1.50	    0.00	   1.83	  55.94	    3.02	10.94
21.405	    1.31	    0.00	   1.60	  19.49	    2.65	13.59
20.8027027027027	    0.00	    1.31	   1.60	  11.24	    2.64	16.23
19.6651428571429	    0.00	    1.11	   1.35	  14.11	    2.23	18.46
19.5253846153846	    1.82	    0.77	   1.28	   1.19	    2.11	20.57
21.5752941176471	    0.26	    1.28	   1.25	   2.70	    2.07	22.64
19.7226829268293	    3.46	    2.46	   1.23	   8.78	    2.03	24.67
10.7542857142857	    1.00	    0.00	   1.22	   6.75	    2.01	26.68
16.7157142857143	    1.37	    0.44	   1.18	   1.24	    1.96	28.64
20.5108620689655	    0.53	    1.45	   1.12	   9.79	    1.85	30.49
13.3566666666667	    0.90	    0.00	   1.10	   8.33	    1.82	32.31
22.5507692307692	    0.00	    0.89	   1.09	   5.55	    1.80	34.11
17.9564705882353	    0.00	    0.89	   1.09	   4.74	    1.80	35.91
19.0516666666667	    0.00	    0.86	   1.05	  10.27	    1.73	37.63
16.2865	    0.00	    0.85	   1.04	  23.53	    1.72	39.36
15.2082352941176	    0.00	    0.85	   1.04	   5.76	    1.71	41.07
21.3482051282051	    1.36	    0.51	   1.02	   1.42	    1.68	42.75
20.568	    0.00	    0.83	   1.02	   2.97	    1.68	44.43
11.0493181818182	    1.15	    0.35	   0.98	   1.22	    1.62	46.06
21.1221428571429	    0.47	    1.24	   0.94	   1.44	    1.55	47.61
23.6841666666667	    0.77	    0.00	   0.93	   0.87	    1.54	49.15
14.6988	    0.31	    1.05	   0.90	   2.01	    1.48	50.63
8.99	    0.00	    0.71	   0.88	   0.87	    1.45	52.08
24.6694736842105	    0.69	    0.00	   0.84	   0.87	    1.39	53.47
22.768947368421	    0.69	    0.00	   0.84	  18.85	    1.39	54.85
22.6261111111111	    0.67	    0.00	   0.81	   0.87	    1.34	56.19
13.797380952381	    1.06	    0.42	   0.80	   1.33	    1.32	57.51
10.692	    0.32	    0.66	   0.80	   1.22	    1.32	58.83
15.375625	    0.00	    0.63	   0.77	  55.81	    1.28	60.11
19.2089189189189	    0.62	    1.10	   0.76	   1.13	    1.25	61.36
17.6253333333333	    0.00	    0.62	   0.75	   0.87	    1.24	62.60
14.0566666666667	    0.00	    0.62	   0.74	   0.87	    1.23	63.83
16.9747058823529	    0.00	    0.60	   0.74	  14.65	    1.22	65.04
19.8613793103448	    0.60	    0.32	   0.74	   1.20	    1.22	66.26
13.1813333333333	    0.59	    0.00	   0.73	   5.84	    1.20	67.46
38.5183870967742	    0.59	    0.00	   0.72	   0.87	    1.18	68.64
15.3033333333333	    0.00	    0.58	   0.70	   0.87	    1.16	69.80
26.7885915492958	    1.73	    1.57	   0.65	   1.37	    1.08	70.88
37.5636363636364	    0.52	    0.00	   0.64	   0.87	    1.05	71.93
20.8413333333333	    0.00	    0.51	   0.63	   0.87	    1.04	72.97
18.844	    0.50	    0.00	   0.62	   0.87	    1.03	74.00
16.8514285714286	    0.00	    0.47	   0.58	  31.60	    0.96	74.96
9.75530612244898	    0.47	    0.81	   0.58	   1.18	    0.96	75.92
11.8188888888889	    0.00	    0.47	   0.58	   0.87	    0.95	76.87
13.261724137931	    0.73	    0.27	   0.57	   1.44	    0.93	77.80
12.6674074074074	    0.00	    0.47	   0.56	   0.87	    0.93	78.74
10.471875	    0.46	    0.69	   0.56	   1.21	    0.93	79.67
26.865	    0.46	    0.00	   0.56	   0.87	    0.93	80.59
19.14	    0.00	    0.41	   0.51	   0.87	    0.84	81.43
18.7188461538462	    0.39	    0.00	   0.48	   0.87	    0.80	82.23
23.216	    0.39	    0.00	   0.48	   0.87	    0.80	83.04
20.2579411764706	    0.38	    0.00	   0.47	   0.87	    0.77	83.80
9.693125	    1.31	    0.94	   0.46	   1.75	    0.76	84.56
9.915	    0.37	    0.00	   0.45	   0.87	    0.75	85.31
36.9133333333333	    0.37	    0.00	   0.45	   0.87	    0.75	86.06
19.9726923076923	    0.00	    0.36	   0.44	   0.87	    0.73	86.79
10.5933333333333	    0.35	    0.00	   0.43	   0.87	    0.71	87.50
22.5944444444445	    0.00	    0.35	   0.43	   0.87	    0.71	88.21
31.5425	    0.32	    0.00	   0.39	   0.87	    0.64	88.85
37.0488	    0.31	    0.00	   0.38	   0.87	    0.63	89.48
13.8641666666667	    0.00	    0.31	   0.37	   0.87	    0.61	90.10

Groups 35  &  38
Average dissimilarity = 39.17

	Group 35	Group 38	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
8.90476190476191	    1.68	    0.00	   2.08	   5.12	    5.30	 5.30
13.797380952381	    1.48	    0.42	   1.33	   1.55	    3.39	 8.69
26.7885915492958	    2.57	    1.57	   1.31	   1.26	    3.34	12.03
30.8036538461538	    0.00	    1.03	   1.28	  16.13	    3.26	15.28
33.6365517241379	    0.98	    0.00	   1.22	   3.80	    3.11	18.40
9.693125	    0.00	    0.94	   1.16	   5.75	    2.96	21.36
21.1221428571429	    0.36	    1.24	   1.09	   2.05	    2.78	24.13
15.538	    0.76	    0.00	   0.95	   0.87	    2.43	26.57
19.5253846153846	    1.24	    0.77	   0.94	   1.27	    2.40	28.97
15.7421917808219	    1.44	    0.72	   0.89	   1.35	    2.28	31.25
8.99	    0.00	    0.71	   0.89	   0.87	    2.27	33.52
38.5183870967742	    0.70	    0.00	   0.87	   0.87	    2.23	35.75
10.471875	    0.00	    0.69	   0.86	   2.61	    2.20	37.95
37.5636363636364	    0.65	    0.00	   0.82	   0.87	    2.09	40.03
10.692	    0.00	    0.66	   0.80	   0.87	    2.04	42.08
17.6253333333333	    0.99	    0.62	   0.78	   1.29	    1.98	44.06
14.0566666666667	    0.00	    0.62	   0.75	   0.87	    1.91	45.98
20.568	    0.26	    0.83	   0.71	   1.39	    1.82	47.79
15.3033333333333	    0.00	    0.58	   0.71	   0.87	    1.81	49.60
19.7226829268293	    1.89	    2.46	   0.70	   1.61	    1.79	51.39
20.8027027027027	    0.76	    1.31	   0.67	   4.26	    1.72	53.11
17.4094262295082	    1.56	    1.03	   0.67	   1.00	    1.70	54.81
19.6197619047619	    0.33	    0.81	   0.65	   1.28	    1.65	56.46
21.3482051282051	    0.00	    0.51	   0.64	   0.87	    1.65	58.10
19.0516666666667	    0.34	    0.86	   0.64	   1.26	    1.64	59.74
12.6674074074074	    0.90	    0.47	   0.64	   1.10	    1.63	61.36
20.8413333333333	    0.32	    0.51	   0.63	   1.17	    1.62	62.98
22.5507692307692	    0.38	    0.89	   0.62	   1.10	    1.59	64.57
16.7157142857143	    0.92	    0.44	   0.62	   1.00	    1.58	66.16
11.8188888888889	    0.00	    0.47	   0.58	   0.87	    1.49	67.64
21.5752941176471	    0.83	    1.28	   0.56	   1.95	    1.42	69.06
20.2579411764706	    0.44	    0.00	   0.55	   0.87	    1.40	70.47
20.5108620689655	    1.01	    1.45	   0.55	   1.35	    1.40	71.87
19.14	    0.00	    0.41	   0.51	   0.87	    1.31	73.18
13.261724137931	    0.39	    0.27	   0.48	   1.14	    1.24	74.41
21.4994285714286	    0.39	    0.00	   0.48	   0.87	    1.23	75.64
19.9726923076923	    0.00	    0.36	   0.45	   0.87	    1.14	76.78
15.4576923076923	    2.81	    3.00	   0.44	   1.59	    1.13	77.91
15.375625	    0.35	    0.63	   0.44	   1.07	    1.11	79.02
22.5944444444445	    0.00	    0.35	   0.43	   0.87	    1.11	80.13
11.0493181818182	    0.00	    0.35	   0.43	   0.87	    1.10	81.22
26.9185714285714	    0.34	    0.00	   0.43	   0.87	    1.09	82.32
15.2082352941176	    0.84	    0.85	   0.42	   2.49	    1.06	83.38
16.9747058823529	    0.30	    0.60	   0.40	   0.99	    1.03	84.41
22.6261111111111	    0.32	    0.00	   0.40	   0.87	    1.02	85.43
16.3974358974359	    2.11	    2.26	   0.39	   1.36	    1.01	86.44
19.8613793103448	    0.00	    0.32	   0.39	   0.87	    1.00	87.44
13.8641666666667	    0.00	    0.31	   0.37	   0.87	    0.95	88.39
9.75530612244898	    1.11	    0.81	   0.37	   2.82	    0.95	89.34
13.24	    0.00	    0.28	   0.35	   0.87	    0.90	90.24

Groups 18  &  38
Average dissimilarity = 47.68

	Group 18	Group 38	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
13.797380952381	    1.86	    0.42	   1.96	   2.78	    4.10	 4.10
20.8027027027027	    0.00	    1.31	   1.76	  10.68	    3.69	 7.79
15.7421917808219	    1.88	    0.72	   1.57	   3.52	    3.30	11.10
36.9133333333333	    1.11	    0.00	   1.55	   0.87	    3.24	14.34
19.2089189189189	    0.00	    1.10	   1.48	  17.43	    3.11	17.45
30.8036538461538	    1.03	    1.03	   1.38	  18.21	    2.90	20.36
